id,name,place_type,latitude,longitude,population
4483291669,Randhir Bagrian,village,32.5204069,74.2362574,
4483292215,Kurl,village,32.5205019,74.2164573,
4483292235,Maddako,village,32.5209542,74.2242089,
4483292303,Chauk Khurd,village,32.5196831,74.2094567,
4483297496,Kopra Kalan,village,32.4684194,74.2531016,
4483297500,Kotli Khokhran,village,32.4797067,74.2609664,
4483297507,Kopra,village,32.4721849,74.2589918,
4483322620,Bhattike,village,32.4410246,74.1040783,
4484948736,Geowanjal,village,32.6059591,74.2316252,
4486353767,Mohra Kanyal,village,33.0514781,73.1933003,
4496312514,Samman,village,32.5000884,74.0825756,
4496312567,Mohla Khurd,village,32.5010656,74.0715464,
4510001441,Ameer Khan,village,33.6395179,72.6779039,
4510001461,Karima,village,33.6478967,72.7044674,
4510014999,Dhoke Baloch,village,33.6406978,72.6548573,
4510015004,Neka,village,33.6568633,72.6832887,
4511522468,Shahjahani,village,32.7130667,74.3239133,
4511537875,Bhelowal,village,32.694487,74.3243424,
4511546448,Mota,village,32.6935209,74.3703369,
4511546473,Thatti,village,32.6967894,74.3702833,
4513959400,Morang,hamlet,32.314991,77.9530653,
4513992149,Khurik,village,32.2813739,77.9994481,
4513992391,Sumling,hamlet,32.2978491,77.9771503,
4530155580,Dostpur,village,32.0712853,75.2113918,
4530155581,Jaur Chhattran,village,32.0156012,75.2943686,
4530155582,Amipur,village,32.0174934,75.2833608,
4530155583,Boparai,village,32.0065037,75.2709583,
4530155584,Khera Kotli,village,32.0066857,75.2651433,
4530155585,Bhikhariwal,village,32.0027644,75.246282,
4530155586,Maur,village,32.0046932,75.2336434,
4530155587,Bakshiwal,village,32.0133178,75.241733,
4530156197,Hassanpur,village,32.0507408,75.2922229,
4530156198,Parson Ka Pind,village,32.0425744,75.3029732,
4530156199,Purowal Araian,village,32.0411193,75.2923516,
4530156200,Tatley,village,32.0319698,75.3083161,
4530156201,Qadianwali,village,32.0297414,75.2879528,
4530156202,Kalampur Afganan,village,32.0465849,75.2489856,
4530156203,Blagan,village,32.0480218,75.2599076,
4530156204,Bhopar Saidan,village,32.040901,75.2705077,
4530156289,Sandatpur,village,32.0153737,75.2276353,
4530156290,Mahal,village,32.0208682,75.2333215,
4530156291,Manj,village,32.0251616,75.2195243,
4530156292,Talwandi Raja Dina,village,32.0258711,75.23006,
4530156293,Manepur,village,32.0398779,75.2273349,
4530156294,,village,32.0329112,75.0759081,
4530156295,,village,32.0376406,75.0620035,
4530156296,,village,32.0314195,75.0948337,
4530156297,,village,32.0412785,75.0848345,
4530156298,,village,32.0491903,75.0966362,
4530156299,,village,32.0488266,75.102301,
4530156300,,village,32.0402599,75.1139096,
4530156301,Agwan,village,32.0486902,75.145903,
4530156302,Ruliana,village,32.0542917,75.1668457,
4530156303,Sale Chak,village,32.0471988,75.1831964,
4530156304,Quila nathu singh,village,32.0406873,75.2338365,
4530156305,Dehriwal,village,32.0405054,75.2075294,
4530156306,Shahur,village,32.0660394,75.1978735,
4530156307,,village,32.0774218,75.2550367,
4530156308,,village,32.0796036,75.2331499,
4530156309,Chaura,village,32.0712762,75.236154,
4530156310,Hard Chhani,village,32.0649483,75.2503589,
4530156311,,village,32.1061036,75.3288511,
4530156312,,village,32.0978877,75.321298,
4530156313,,village,32.0893074,75.3174142,
4530156314,,village,32.0807445,75.3294519,
4530156315,,village,32.0783264,75.3135518,
4530156316,Maseet,village,32.0630162,75.3203753,
4530156318,Mustfabad Saidan,village,32.0684896,75.3523043,
4530156319,Lahonwal,village,32.0648165,75.3432707,
4530156320,,village,32.045912,75.3402451,
4530156321,Gaznipur,village,32.0275129,75.3175,
4530156322,,village,32.0290774,75.342863,
4530156323,,village,32.0326974,75.3352884,
4530156324,Warsola,village,32.0473215,75.3285078,
4530156325,Naharpur,village,32.0429564,75.3270057,
4530156326,Chaur,village,32.0455846,75.317736,
4530156327,Sarai,village,32.0562058,75.3133587,
4530156328,Radhan,village,32.0718444,75.2999905,
4530156329,Lole Nangal,village,32.0747354,75.2887467,
4530156330,,village,32.0772264,75.2798632,
4530156331,Chaguwal,village,32.0594883,75.287309,
4530156332,Dakhla,village,32.0538689,75.3007416,
4530832004,Kot Sadullah,village,32.315054,74.2175153,
4530832005,Jalal Balagan,village,32.3051159,74.2289094,
4530832006,Babuchak,village,32.2963375,74.2079238,
4530832007,Chandar Ki,village,32.2972262,74.2185668,
4530832008,Chak San,village,32.3256983,74.21361,
4530832009,Trigri,village,32.2510328,74.2169278,
4530832010,Thatha Dad,village,32.287154,74.217615,
4530832011,Labanwali,village,32.2380916,74.1968803,
4530832012,Aroop,village,32.2226219,74.2179326,
4530832013,Buttranwali,village,32.2281685,74.2457658,
4530832014,Gage Wali,village,32.2457623,74.2517314,
4530832016,Othian,village,32.2681097,74.2762408,
4530832017,Ballewala,village,32.2660555,74.2352142,
4530848344,Chak Gillān,village,32.3664996,74.2198768,
4530848345,Jaura Sian,village,32.3566233,74.2113068,
4530848356,Kot Yousuf,village,32.3632702,74.198915,
4530852486,Kundan Sian,village,32.3915117,74.2355324,
4531829102,Kalas,village,33.0747055,73.0341631,
4534711639,Tugla,village,33.74573,77.9845639,
4535533229,Pulwama,town,33.8756947,74.9003129,18440
4537070614,Banth,village,32.6936179,74.0993018,
4537079291,Barsa Kalan,village,32.7000283,74.0937443,
4537106946,Boken Sharif,village,32.6629137,74.0840883,
4537106947,Boken Mor,village,32.6659846,74.0797753,
4537106948,Bhattian,village,32.6691457,74.0699263,
4543994904,Digar,hamlet,34.294001,77.8064628,
4546108889,Chak Choochar,village,32.0293914,73.9419901,
4546682850,Dafdar,town,37.3427806,75.4063098,
4546685587,Maryang,town,37.3443853,75.732446,
4547791440,Chhatru,hamlet,32.3194539,77.3653417,120
4551458299,Ushsharbash,town,37.4189198,77.428211,
4553188079,Matwani,village,34.4824514,72.6100577,
4553188080,Battara,village,34.5415049,72.6372072,
4553214748,Rustam,town,34.3424015,72.2802692,31915
4556416424,Kabal,village,34.7910946,72.2844913,
4556423079,,village,34.8479535,72.223854,
4556438833,Dardyal,village,34.9367684,72.2060336,
4556440408,,village,34.8904635,72.2350623,
4556440409,,village,34.8653199,72.2509977,
4556463773,Kanju,village,34.8044202,72.3374373,
4556463774,Kanju Township,village,34.8240102,72.3456743,
4557925242,Matta,town,34.925581,72.4144319,42647
4557951820,Sangota,village,34.7938373,72.4155191,
4562346528,Manyar,village,34.7153663,72.2725656,
4565961974,Ambela,village,34.3975487,72.4787525,
4565961975,Kowga,village,34.3913849,72.5085546,
4566558060,Ishra,village,32.4800284,73.9374251,5000
4571257664,Daliya,village,32.4779698,73.9429784,1000
4571257665,Kekka,village,32.4810749,73.9445301,
4571257666,Malkhanwala,village,32.4445473,74.3143029,10000
4571257667,Begowala,village,32.4381469,74.2680356,10000
4581640376,Saspotse,village,34.3115191,77.1591935,
4582102007,Tsanthan,village,34.2749686,74.7521671,
4584935394,Dalil Pur,village,32.7314395,72.8413558,3000
4584935395,کھوکر بالا,village,32.7732837,72.8149542,5000
4587764266,Arehama,village,34.2984788,74.8172315,
4588629780,Yarmugam,village,34.2960038,74.7984738,
4601130505,,village,34.6512124,74.8964274,
4601244544,,village,34.4886724,74.7457564,
4627817998,Uley,village,34.3337255,77.1317794,
4654778244,Kulyari,village,34.4607931,72.5946877,
4670248794,Bazargai,village,34.5422271,72.3082671,
4670248831,Nanser Kalay,village,34.4912272,72.2495895,
4670249066,Torwarsak,village,34.5132817,72.3624437,
4670255853,Nawagai,village,34.6561808,72.2564628,
4670274712,Natmaira,village,34.6573787,72.2351847,
4670274743,Amluk Dara,village,34.6507318,72.2806016,
4670274872,Legani Kalay,village,34.5879843,72.306624,
4670274873,Jowar,village,34.5555643,72.3007147,
4670274874,Katkala,hamlet,34.5585318,72.3552018,
4676208389,Bahter,village,33.6802258,72.6419148,
4698039032,Chak Tuti,village,32.339989,74.2684945,
4710983770,Parehna,village,34.3616064,73.0955575,
4712112837,Sher Garh,village,34.4567064,72.9882411,
4731043319,Zahoora Jura,village,32.5917081,74.5719731,
4732802223,Katlang,town,34.3597379,72.0759036,35794
4732802224,Jamal Garhi,town,34.3141372,72.0661417,27746
4765077667,Shakri,hamlet,32.0629453,76.104957,
4765077668,Nagrota,village,32.0571988,76.0899795,
4765077669,Amlela,village,32.0802373,76.1004079,
4765077670,Lalpur,hamlet,32.0883276,76.1453832,
4765077671,Dadoli,hamlet,32.0783646,76.1686433,
4768420435,Daulatpur,village,32.0553608,76.2583066,
4809773228,Chinglai,village,34.3187977,72.5128481,
4814177366,Wara Chamian,village,32.5959844,73.352866,
4814212919,Ghakkar,village,33.1111137,74.0987351,
4825296748,Mandakheil,village,33.424308,71.5359562,
4826191551,Lak Morr,village,32.2651089,72.6760859,
4826310333,Imal Khel,village,32.8542141,69.4769569,100
4851143470,,village,34.5935883,74.9822581,
4851329973,,hamlet,34.5510352,75.0625622,
4851329979,Badogam,village,34.5561575,75.0546351,
4851330012,Nilgrar,village,34.2908878,75.3295931,
4851330306,,hamlet,34.5235256,75.292756,
4851330546,,hamlet,34.5063356,74.9868661,
4851331024,,hamlet,34.5194094,75.2947768,
4851331025,,hamlet,34.5282369,75.2826923,
4851331026,Gujrind,hamlet,34.5310874,75.277698,
4851331027,,hamlet,34.5330937,75.2694046,
4851331028,Gujran,hamlet,34.5366732,75.2437198,
4851331029,,hamlet,34.5370356,75.2396106,
4851331030,,hamlet,34.5507157,75.0789356,
4851331031,,hamlet,34.6047247,75.0143695,
4851331032,Barnoi,village,34.6084512,74.9522066,
4851331033,,hamlet,34.610076,74.9658107,
4851331034,,hamlet,34.6061906,74.9782562,
4851331035,,hamlet,34.5903293,74.9777412,
4851331036,Niru,village,34.5613895,75.0273943,
4851331037,,hamlet,34.5613542,75.019412,
4851331038,Manzguh,hamlet,34.5687491,75.0165367,
4851331039,,hamlet,34.5700477,75.0116122,
4851331040,,hamlet,34.5765585,75.0114727,
4851331041,,hamlet,34.5785019,75.0049388,
4851331042,,hamlet,34.577062,74.9989736,
4851331043,,hamlet,34.5840845,75.0033831,
4851331044,,hamlet,34.5885981,74.9907017,
4851331798,,hamlet,34.5190395,75.1813316,
4851331837,Badoab,village,34.5288158,75.1705813,
4851331838,,hamlet,34.5469159,75.0924325,
4851331839,Buglandar,village,34.5398283,75.1040196,
4851331840,,hamlet,34.538432,75.110929,
4851331841,,hamlet,34.5328463,75.1267648,
4851331842,,village,34.5313968,75.1443171,
4854689795,Chaugan,village,32.0355926,76.7211583,
4854713551,Bir,village,32.0445234,76.7255115,
4855596822,Matru,village,32.0383484,76.6907501,
4855596836,Suja,village,32.0448872,76.7011356,
4857151658,Chanjara,hamlet,32.0341154,76.6990608,
4857182618,Surai,hamlet,32.2732903,76.6783807,
4857517209,Tashi Jong,village,32.07419,76.6247403,
4857890719,Tamair,village,33.685,73.27169,
4859345930,Rajehr,village,32.1118685,76.5982214,
4859345946,Gawal Tikkar,village,32.1059796,76.6138211,
4867380066,Jora,village,32.6440392,74.0647995,
4867380067,Jalalpur,village,32.6481025,74.0561851,
4867381127,Gandhra,village,32.6833652,74.0968334,
4867384906,Mahasian,village,32.7118704,74.0839749,
4867384907,Barsa Khurd,village,32.7017212,74.0773823,
4888699061,Pir Qilla,village,34.2025017,71.5332357,
4888699065,Ghalanai,town,34.3230293,71.3996165,
4888709241,Durba Khel,village,34.3340118,71.3872879,
4906108672,Shakreela Shareef,village,32.982948,73.8375993,
4913823376,Nahqi,village,34.4174964,71.3443395,
4913823377,Saro Kaly,village,34.2125418,71.5136187,
4913823382,Haliki Gandave,village,34.2885853,71.3632324,
4913823383,Baro Khel,village,34.3721993,71.3004908,
4923867217,Shiekhupur,village,32.0189927,75.3117084,
4923867218,Khokhar,village,32.0221219,75.3500747,
4923867219,Salimpur Afgan,village,32.0166639,75.3395175,
4923867220,Mangal Sain,village,32.016955,75.3299045,
4923867227,Hir,village,32.0012025,75.2891671,
4923867229,Langah,village,32.0021077,75.3033828,
4923867230,Nawa Pind,village,32.0026172,75.3351401,
4923867235,Gurdas Nangal,village,32.0015982,75.3460406,
4926238027,Ale Chak,village,32.0723201,75.38033,
4926238028,Sadhu Chak,village,32.07112,75.3941059,
4926238029,,village,32.1190742,75.3941059,
4926238030,,village,32.1076606,75.3783559,
4926238031,,village,32.1012625,75.3780126,
4926238032,,village,32.1191469,75.3718328,
4926238033,,village,32.1146398,75.3550958,
4926238034,,village,32.114349,75.3483152,
4926238035,,village,32.1174386,75.3411483,
4926238036,,village,32.1023531,75.3369426,
4926238037,,village,32.0858834,75.3413844,
4926238038,,village,32.0900829,75.355289,
4927446017,,village,32.6750719,70.8746454,
4953229207,Alizai,village,33.5367802,70.3444684,
4962374477,Sardi Khel,hamlet,32.849249,70.549686,
4967384900,Kugti,village,32.4698386,76.7045393,
4989275687,Gata Maira,hamlet,34.5872702,72.454994,50
4989275778,Jawkhela,village,34.5834469,72.4452653,
4989275780,Sultanwas,village,34.5703871,72.4538353,
4989282485,Balo Khan Kalay,village,34.5959167,72.4432656,
4989282486,Malakpur Kalay,village,34.6155385,72.4447676,
4989282487,Narbatawal Kalay,village,34.6082598,72.4558822,
4989283383,Batai Kalay,village,34.6122095,72.4653147,
4989304091,Qadar Nagar,village,34.6391014,72.469993,
4989327491,Bhai Kalay,village,34.5750226,72.4357547,
4989327492,Charai Kalay,village,34.5652209,72.3258374,
4989363146,Ghazi Khane Kalay,village,34.5514468,72.4510582,
4989523887,Kalabat Kalay,village,34.5989199,72.4763205,
4989524142,Dokada Kalay,village,34.6371967,72.4153342,
4989524143,Pulaand Kalay,village,34.6524952,72.4128016,
4989524144,Mula Banda Kalay,village,34.660778,72.440314,
4989531204,Char Kalay,village,34.573828,72.3837761,
4989531352,Kalakhela Kalay,village,34.5555429,72.4217889,
4989531417,Barjokana,village,34.5492954,72.3995927,
4989590037,Pirabai,village,34.5281335,72.4370039,
4989642979,Rega,village,34.4718435,72.474352,
4989658246,Chinar Kalay,village,34.4575845,72.4949367,
4989734667,Sowari,village,34.4774464,72.4858312,
4989734668,Sunigram,village,34.487745,72.484359,
4989734669,Daggar,town,34.5105814,72.484907,
4989760277,Pacha Kalay,town,34.595011,72.4517545,30000
4989764964,Elai,village,34.5082062,72.4311097,
4989779884,Bampokha,village,34.5126132,72.2846788,
4989779885,Kingargali,village,34.5129144,72.2434028,
4989826927,Chartash,hamlet,37.0562197,74.1597271,
4989836626,Kokturuk,hamlet,37.1578384,74.65875,
4991879778,Zaga Kalay,village,34.5102876,72.464093,
4991892596,Kalpani,village,34.467498,72.5326806,18500
4991892598,Dewana Baba,village,34.4743611,72.5875561,
4991894626,Budal,village,34.4913801,72.6500307,
4991917266,Cheena,village,34.4486281,72.4915008,
4991917267,Dherai,village,34.4411567,72.494116,
4991917295,Bar,village,34.444392,72.4836321,
4991951576,Kankoway Kalay,village,34.4058623,72.5095154,
4991978626,Agarai Kalay,village,34.3864909,72.5342368,
4991978627,Sura Kalay,village,34.388186,72.548286,
4991978628,Nawagai,village,34.4058849,72.555425,
5018036834,dudi,hamlet,34.6693666,74.4437787,
5018036872,,hamlet,34.7116011,74.3961149,
5018036873,,hamlet,34.7111248,74.4159096,
5018040356,,hamlet,34.7119054,74.3950474,
5020420721,,hamlet,34.0704046,74.2147279,
5020457990,,village,34.0744171,74.0290761,
5020634853,,hamlet,34.068585,74.327437,
5024273128,Sangaldan,village,33.2453075,75.0850001,
5031410094,,hamlet,34.4939216,74.0373158,
5031410297,,hamlet,34.4946201,73.994143,
5031423468,,hamlet,34.552483,74.0766048,
5032034064,,village,34.6013247,74.2415392,
5043805264,Cheena,village,34.2409517,71.6843212,
5045017055,Berian,village,32.4324166,75.9522444,150
5045238120,Dandot RS Dalmian,village,32.6407354,72.971824,
5045257221,Saroba,village,32.5672382,72.870403,4500
5045357063,Bhelowal,village,32.5844727,72.8870323,2700
5045384729,Golepur,village,32.5908912,72.9334655,1900
5045414681,Kora,village,32.59293,72.9436276,1500
5045445518,Dhoke Vaince,village,32.6051103,72.9864276,1200
5048577315,,village,34.6055283,74.2723095,
5048578369,,village,34.6497848,74.3096351,
5048675393,pushwari,hamlet,34.6452658,74.4749021,
5048675394,,hamlet,34.6474018,74.4650316,
5052384196,,village,33.8837233,74.293499,
5054364819,Ratuchah,village,32.7054902,72.9904574,1900
5060344617,Hamlet,hamlet,33.7714869,74.6908779,
5062332223,Kaned,village,32.1676753,76.3391232,
5062332229,Sukkar,village,32.1737247,76.329415,
5086271683,Rangrah,village,32.7608928,74.1683489,
5102751521,Yangthang,hamlet,34.3017406,77.1258593,
5110741280,Bakhshali,town,34.284722,72.15,25232
5130313546,Arbora,village,34.4623002,73.0568207,
5152647478,,hamlet,33.4677321,75.0861668,
5157655692,,hamlet,33.5445066,75.120821,
5162875463,نواباد زرغون شهر,village,34.1087317,69.1375412,
5186595359,Zarobi,village,34.0313544,72.5642712,18721
5194562041,Salabat,village,34.4211421,72.9618788,
5197610121,Dul,village,32.0070041,76.7989783,
5200603623,Balouch,village,33.6459226,73.8158273,
5204030478,,hamlet,33.9475107,74.2173415,
5221821422,Mohib Banda,village,34.1977223,72.1145662,19489
5221900024,Garhi Kapoora,town,34.1959134,72.1630307,
5228946322,Swato,village,34.2094369,71.87975,
5228946323,Umarai,village,34.2032682,71.8899399,
5245662939,Gahang,hamlet,32.0005791,76.8911648,
5245662940,Lathran,hamlet,32.0027809,76.8975162,
5245662941,Sachyan,hamlet,32.0027081,76.8921089,
5245662942,Khaban,hamlet,32.0074573,76.8899202,
5245662943,Kasambal,hamlet,32.025733,76.8596435,
5245662944,Rot,hamlet,32.0208665,76.8617248,
5245662945,Lapas,village,32.0213396,76.8570471,
5245662946,Karhyan,hamlet,32.0156268,76.8605876,
5245662947,Jhamerha,hamlet,32.0006883,76.8603945,
5245662948,Lachyan,hamlet,32.0041456,76.8768847,
5245663514,Rolang,hamlet,32.035538,76.871413,
5245663515,Khari Malan,hamlet,32.0773248,76.8608773,
5245663517,Jadhar,hamlet,32.0778611,76.8459749,
5245663519,Lubhai,hamlet,32.0583183,76.8561029,
5245663520,Deot,hamlet,32.0534262,76.8235302,
5245663521,Sangerh,hamlet,32.0563542,76.8231439,
5245663522,Sarman,hamlet,32.0596094,76.8232727,
5245663523,Dharman,hamlet,32.0636647,76.8154406,
5245663524,Napotha,hamlet,32.0660468,76.8615103,
5245663525,Andarli Malahn,hamlet,32.073361,76.8670624,
5245663526,Tiun,hamlet,32.0430957,76.9859218,
5248645218,Warshi,hamlet,35.0638926,77.3375148,
5254424984,Choha Khalsa,village,33.4099777,73.4822727,
5268604035,mulus,village,33.8072668,75.2499962,
5270818997,Chani Asraan,village,32.5964212,74.6271794,
5278051072,Malik Pur Kalan,village,32.7577823,74.1983035,
5278499693,Panjeri,village,33.0131332,73.9221741,
5280401745,Angoor Ada,town,32.5193291,69.2699522,
5293963757,,hamlet,35.4208025,74.5993996,
5293963758,,hamlet,35.4185402,74.597986,
5293963759,,hamlet,35.4217118,74.6011537,
5294341429,Haranpur,village,32.607803,73.1540749,
