area_km2,longitude,latitude,is_top200,avg_temp_c,avg_precip_mm,label
0.00113640944978,74.5928967341613,34.98203261295495,False,-0.81,1.73,0
0.000886358144085,74.60714405899806,35.0135500546189,False,-0.81,1.73,0
0.00491733151491,74.60605749098372,35.013235407406256,False,-0.81,1.73,0
0.00514350710861,74.60071182215171,35.04835114760943,False,-0.81,1.73,0
0.00445181620253,74.61201230303428,35.10472955224427,False,-0.81,1.73,0
0.00221613275329,74.56700402501535,35.17463519191131,False,-0.81,1.73,0
0.00752562917015,74.51628560295256,35.10417475457608,False,-0.81,1.73,0
0.00123436391802,74.4805872511909,35.00809999481266,False,-0.81,1.73,0
0.00178116967821,74.441362108609,34.99498901174602,False,-0.81,1.73,0
0.00208233115098,72.01837295998506,36.43187071859774,False,-4.58,0.64,0
0.0088133770334799,72.01547531884029,36.43303777483983,False,-4.58,0.64,0
0.0026727218307899,72.01835987437624,36.43500350064073,False,-4.58,0.64,0
0.000445158420343,72.01643588978725,36.43677515295026,False,-4.58,0.64,0
0.00341286843291,72.0137399456503,36.43692056701755,False,-4.58,0.64,0
0.0005173414206869,72.0207502794628,36.4402020235696,False,-4.58,0.64,0
0.00081968850629,72.00994963765253,36.4431185803012,False,-4.58,0.64,0
0.000282953656773,72.01063893870382,36.44390606918296,False,-4.58,0.64,0
0.00142900856424,72.00896090460927,36.44406348294136,False,-4.58,0.64,0
0.0009907427352,72.00821610927008,36.44461574696625,False,-4.58,0.64,0
0.0089316043058399,72.00497141308935,36.44649500330418,False,-4.58,0.64,0
0.0060529262356,72.00284605934205,36.44794995249893,False,-4.58,0.64,0
0.00251292071348,72.00237147929577,36.44876667298954,False,-4.58,0.64,0
0.0003868470837279,71.99715945625918,36.44931447723812,False,-4.58,0.64,0
0.000692534714878,71.99590740498229,36.44828745535991,False,-4.58,0.64,0
0.000684890806672,72.00073750452016,36.451561032168215,False,-4.58,0.64,0
0.000567757903277,72.00111963433218,36.451264780330696,False,-4.58,0.64,0
0.0019240581569599,72.00279883217458,36.4509397838856,False,-4.58,0.64,0
0.000485712888716,72.00428590111385,36.45041616003713,False,-4.58,0.64,0
0.00125835297338,72.0088271240869,36.448160621911626,False,-4.58,0.64,0
0.000133385474181,72.00570821361508,36.449844866111725,False,-4.58,0.64,0
0.000132932358779,72.00501148927648,36.4511822772372,False,-4.58,0.64,0
0.000229042630212,72.00949889485322,36.45009463624852,False,-4.58,0.64,0
0.000466545984313,72.00935267405593,36.45038592283381,False,-4.58,0.64,0
0.0109628152857999,72.00765444577308,36.45350185483011,False,-4.58,0.64,0
0.00641805721959,72.00597158362088,36.45374274591656,False,-4.58,0.64,0
