source_row_number,source_polygon_id,lake_id,canonical_lake_id,processed_sample_id,latitude,longitude,reference_area_km2,elevation_m,distance_to_nearest_settlement_km,source_centroid_latitude,source_centroid_longitude,source_area_km2,geometry_sha256,source_geometry_valid,source_validation_warning,reconciliation_status,reconciliation_reason,eligible_for_processing
953,953,PKGL-00953,PKGL-00953,953,35.73522308,72.51866657,0.01536439,3918.0,16.68164956192309,35.73522308236193,72.51866656707149,0.0153643902779,5464035e0d66afa634f6ba294a80ade0980b5a0d5c1012c53ba0adb287d93d25,True,,INCLUDED,Unique source geometry mapped in source order after exact de-duplication,True
954,954,PKGL-00954,PKGL-00954,954,35.71766219,72.55016765,0.011422471,4673.0,17.21227318782931,35.71766218821639,72.5501676509256,0.0114224714944,ffcfacb6e2ebfaf405deba502a763b57c3ea702e19ead9bf5040d2863bb44235,True,,INCLUDED,Unique source geometry mapped in source order after exact de-duplication,True
955,955,PKGL-00955,PKGL-00955,955,35.7296754,72.55998368,0.014853257,4306.0,17.964637291348325,35.729675400034836,72.55998368631731,0.0148532573593,ca10714934120d7a7d79531cb93ab39186f5d3723533451a5644fcd26775141e,True,,INCLUDED,Unique source geometry mapped in source order after exact de-duplication,True
956,956,PKGL-00956,PKGL-00956,956,35.72257544,72.58411368,0.025517509,3740.0,15.981051430587964,35.72257544179529,72.58411366904639,0.0255175092866,dac9c087b8871b9caef8347db5cf92dabcc9fdfb7e64113a6e74fb78141daf11,True,,INCLUDED,Unique source geometry mapped in source order after exact de-duplication,True
957,957,PKGL-00957,PKGL-00957,957,36.07968935,72.55066195,0.11431155,3682.0,7.879780742061706,36.079689346810675,72.55066193190854,0.114311550173,9d15d5f073e007814545d48c1597091a0282ca8b8a716a0e35fc41fe55fec2f5,True,,INCLUDED,Unique source geometry mapped in source order after exact de-duplication,True
958,958,PKGL-00958,PKGL-00958,958,36.08226534,72.55363069,0.018601087,3689.0,7.963449957032903,36.08226534004849,72.55363069232774,0.0186010866132,6089f664c9d1f7f425ecf88b2b92715db1700ae989572e5b17b0b1c3d0370d37,False,Self-intersection[279614.467 3995905.9381],INCLUDED,Unique source geometry mapped in source order after exact de-duplication,True
959,959,PKGL-00959,PKGL-00959,959,35.61133006,73.18446923,0.205124015,4102.0,15.874817097445602,35.61133006513047,73.18446922323768,0.20512401531899999,3f53b030faed1d0986265d24e93543ce7d27856dd78c6a9a009073d45e4ad30c,True,,INCLUDED,Unique source geometry mapped in source order after exact de-duplication,True
960,960,PKGL-00960,PKGL-00960,960,35.64113004,73.06230268,0.11753191,4226.0,20.450963560947653,35.64113002466974,73.06230269890047,0.117531910494,4cd91d364e4ec7432f97314fb528bf44f1d94ee2e1f14c7b3caf9d134501e723,True,,INCLUDED,Unique source geometry mapped in source order after exact de-duplication,True
961,961,PKGL-00961,PKGL-00961,961,35.64523011,73.06568763,0.007264913,4233.0,20.99485092012372,35.64523010989382,73.06568763486283,0.00726491342965,559fcf817e21ade0a52fe7e261824a896364c84e23d9a97ffea2c8994a95de72,True,,INCLUDED,Unique source geometry mapped in source order after exact de-duplication,True
962,962,PKGL-00962,PKGL-00962,962,35.64856404,73.06172219,0.030727851,4200.0,21.175444462857257,35.64856404172479,73.06172219880396,0.0307278509536,1690ba8eb17350047b4c1012bdc314ad02b1fcb3ca865f0dae0f8a9df02dca3a,False,Self-intersection[324369.558571394 3946793.89142645],INCLUDED,Unique source geometry mapped in source order after exact de-duplication,True
963,963,PKGL-00963,PKGL-00963,963,35.65118403,73.06573471,0.00596187,4351.0,21.59302890766554,35.651184028906535,73.06573470791534,0.0059618702119,d180046f50fc58c7832764fb1979f8dada889e08be2bb2c4d9b8fb8d06be13b6,True,,INCLUDED,Unique source geometry mapped in source order after exact de-duplication,True
964,964,PKGL-00964,PKGL-00964,964,35.6368011,73.08588831,0.102027126,4047.0,19.54872048899572,35.63680108676906,73.08588831596938,0.102027125891,a57dc4ff136b7dbc85d750d673d6ff2acda550fcfb57f6c75fb3ee623aeeb46f,True,,INCLUDED,Unique source geometry mapped in source order after exact de-duplication,True
965,965,PKGL-00965,PKGL-00965,965,35.63152573,73.10306227,0.049078472,4001.0,18.53481256218924,35.631525727484,73.10306227250112,0.0490784723391,bd330cbbc3488d93d4482b2479537945d6a4db2436033ba6c1f110961e7a85e5,False,Self-intersection[328150.951809634 3944897.75331957],INCLUDED,Unique source geometry mapped in source order after exact de-duplication,True
966,966,PKGL-00966,PKGL-00966,966,35.67558074,73.07076335,0.01026944,3703.0,24.071165747144512,35.675580746246325,73.07076335142038,0.0102694404067,9c988bae5f0d4bb09cdd168fd64e93be114de6d26ae6f3d7356ff95da9efb8dc,True,,INCLUDED,Unique source geometry mapped in source order after exact de-duplication,True
967,967,PKGL-00967,PKGL-00967,967,35.67513777,73.07276204,0.000980367,3703.0,23.96719656377804,35.67513776570769,73.07276203682261,0.000980367427278,922d6838c89299dca12880da7388cf03ccb31dbcbcf372d735f76b3b8ad95f18,True,,INCLUDED,Unique source geometry mapped in source order after exact de-duplication,True
968,968,PKGL-00968,PKGL-00968,968,35.67493203,73.07360329,0.003592704,3701.0,23.92170068325669,35.674932025446196,73.07360329015393,0.00359270367291,d23c2943532e2b09de95645d02e5736a294f3571afff4ac833a46c51762e3063,True,,INCLUDED,Unique source geometry mapped in source order after exact de-duplication,True
969,969,PKGL-00969,PKGL-00969,969,35.6728686,73.07673825,0.135865253,3706.0,23.61629997431491,35.67286860463633,73.0767382708044,0.135865253485,f7fdadb0529979dc72424ee361e5c294c09edc5e97dd57496f15b2d29880ac75,True,,INCLUDED,Unique source geometry mapped in source order after exact de-duplication,True
970,970,PKGL-00970,PKGL-00970,970,35.66690121,73.09718711,0.033615749,4264.0,22.47774514841053,35.66690120852263,73.09718711075125,0.033615748587800004,477e79b85be9cc5ece7ea50d0109d662b8166744d7f2f2804684d900fc147e01,True,,INCLUDED,Unique source geometry mapped in source order after exact de-duplication,True
971,971,PKGL-00971,PKGL-00971,971,35.67168024,73.09732576,0.029093522,4337.0,22.991530330181124,35.67168024430271,73.09732575999719,0.0290935221312,35a9a63c0b70956431bf43ce587d61d685700afe29fe7da4b7fd3d79feb1bbc8,True,,INCLUDED,Unique source geometry mapped in source order after exact de-duplication,True
972,972,PKGL-00972,PKGL-00972,972,35.65896242,73.09663781,0.012178795,4011.0,21.63328743948362,35.658962419539904,73.09663781258958,0.012178795160600001,73a83bf7cdc124d986303c78db309fba18665957bd8a3620b44f16bb953ba97f,True,,INCLUDED,Unique source geometry mapped in source order after exact de-duplication,True
973,973,PKGL-00973,PKGL-00973,973,35.66328966,73.11267497,0.02988336,4414.0,21.79351864374143,35.663289657413515,73.11267497671717,0.0298833597553,4fb6a5634a6e4fc537dd0346b3c90c6a3957aa60ce0ecb6b832580a0f0a82ed6,True,,INCLUDED,Unique source geometry mapped in source order after exact de-duplication,True
974,974,PKGL-00974,PKGL-00974,974,35.66835593,73.11718226,0.084423053,4563.0,22.28026899869193,35.66835593060582,73.11718226511614,0.08442305251769999,77877756cd5d7dca32056a5de0fce2b5335105fdeb5c1960bd49b78f4a41b095,True,,INCLUDED,Unique source geometry mapped in source order after exact de-duplication,True
975,975,PKGL-00975,PKGL-00975,975,35.67630707,73.09735027,0.010987048,4529.0,23.49194054642574,35.67630706803661,73.09735026720102,0.010987047991900001,9c2262ad976037f1fdcc32987be4cb31d326fdc383f9dc81f9ffb5f6c0779635,True,,INCLUDED,Unique source geometry mapped in source order after exact de-duplication,True
976,976,PKGL-00976,PKGL-00976,976,35.68169554,73.08847503,0.023669295,4396.0,24.265154236403752,35.681695540986034,73.08847502135393,0.023669295022599998,408e274f1a16508353c4e7b06b4ce19edb443d52db9c1a56d0a6beec369e23e4,True,,INCLUDED,Unique source geometry mapped in source order after exact de-duplication,True
977,977,PKGL-00977,PKGL-00977,977,35.68371775,73.0951416,0.037211546,4591.0,24.339734229093875,35.683717744302285,73.0951416079844,0.0372115463289,06c9dc820ee48399673b5b00d092de03b35dc93c170de87909ee95f647892446,True,,INCLUDED,Unique source geometry mapped in source order after exact de-duplication,True
978,978,PKGL-00978,PKGL-00978,978,35.68929482,73.08996251,0.035356056,4570.0,25.051532217128493,35.68929481650377,73.08996251220584,0.035356056129700004,4e77db616c869ad2974c38246bd87728a7566e91c91156e66c762453f57dfe5e,True,,INCLUDED,Unique source geometry mapped in source order after exact de-duplication,True
979,979,PKGL-00979,PKGL-00979,979,35.68655126,73.09001672,0.008327343,4552.0,24.754176288562302,35.686551263689566,73.09001671647847,0.008327342673479999,44b540bca199c2dcad20923e5dca31df614bc00f6b16281bc37e52d6c2e86887,True,,INCLUDED,Unique source geometry mapped in source order after exact de-duplication,True
980,980,PKGL-00980,PKGL-00980,980,35.69427709,73.07530416,0.016882123,4512.0,25.930771669404454,35.69427709501683,73.07530415315993,0.0168821232891,ea3955681e69924bd596cdddc2dcf952b1c723d8295de77ea764776e4f705a1d,True,,INCLUDED,Unique source geometry mapped in source order after exact de-duplication,True
981,981,PKGL-00981,PKGL-00981,981,35.69278234,73.07818966,0.058933922,4525.0,25.698759735579,35.69278233186329,73.07818965282203,0.0589339221216,1b884172d0dc921c3a9254f412a01bdf6d0245245c27e6fc55b23427ca1b1145,True,,INCLUDED,Unique source geometry mapped in source order after exact de-duplication,True
982,982,PKGL-00982,PKGL-00982,982,35.70835185,73.06452895,0.037656457,4526.0,27.43579722674716,35.708351845994436,73.06452895057613,0.037656456976100004,a397e916b00b33a0bf889238b34e6391f74c0df9559c58a902bdf45e5dbb8853,False,Self-intersection[324889.252853105 3953242.378617],INCLUDED,Unique source geometry mapped in source order after exact de-duplication,True
983,983,PKGL-00983,PKGL-00983,983,35.72286908,73.07928426,0.056921787,3749.0,28.90707007261518,35.72286907609229,73.0792842629567,0.0569217865924,9c1bcdecd50ba069ce07ef59bba7451f44e812c3344c4c7cc18c7176b161c785,True,,INCLUDED,Unique source geometry mapped in source order after exact de-duplication,True
984,984,PKGL-00984,PKGL-00984,984,35.69955162,73.07423481,0.005806221,4650.0,26.52084462473349,35.699551616346206,73.0742348088247,0.0058062213568400006,49436f390706d56d6120fa3c531dd43e7c1ee314a9639d7f30ef65ef2e64c7d2,True,,INCLUDED,Unique source geometry mapped in source order after exact de-duplication,True
985,985,PKGL-00985,PKGL-00985,985,35.71749318,73.05840711,0.004289461,4596.0,28.223160695336706,35.717493179685775,73.058407113598,0.00428946105644,73f225d547f65dfd8ef3faab520e3a34a86f9fbde6018d8bb4c98568d6684c9d,True,,INCLUDED,Unique source geometry mapped in source order after exact de-duplication,True
986,986,PKGL-00986,PKGL-00986,986,35.68528756,73.09810458,0.011633925,4601.0,24.451145208029462,35.685287556444706,73.0981045810483,0.0116339247414,557a771d5b5ca556bb1be0ffe77a6d435c0387c2fcea4c447f9cca6ad4d3f4c2,True,,INCLUDED,Unique source geometry mapped in source order after exact de-duplication,True
987,987,PKGL-00987,PKGL-00987,987,35.68147982,73.1028616,0.066443967,4663.0,23.94788438597141,35.68147982146875,73.10286159411879,0.06644396744959999,3c4ffb5a0936c6ad42958239696d6101a1803022acafd1424f56a38944234a83,True,,INCLUDED,Unique source geometry mapped in source order after exact de-duplication,True
988,988,PKGL-00988,PKGL-00988,988,35.70891388,73.14152326,0.027065566,4549.0,26.54523360905132,35.70891388079904,73.14152326010414,0.0270655659462,ecb5333f009f9d2512740e8b33e541c565380083950e55d303a30c0241f46197,True,,INCLUDED,Unique source geometry mapped in source order after exact de-duplication,True
989,989,PKGL-00989,PKGL-00989,989,35.7044313,73.13959876,0.013535582,4436.0,26.056656254567592,35.70443130341835,73.1395987570932,0.013535581783300001,de08d1af56f1d2aba65c71d6cfb4dfe4ef9912b1f1b07efd9de9be9394001426,True,,INCLUDED,Unique source geometry mapped in source order after exact de-duplication,True
990,990,PKGL-00990,PKGL-00990,990,35.71438769,73.16594095,0.159264207,3946.0,26.749434349207657,35.71438767226486,73.16594097314173,0.15926420666600002,76a110f6dbee1e61198e120c5559ad9bce4f2dfcecd3f1e9aef9bd022b11047a,True,,INCLUDED,Unique source geometry mapped in source order after exact de-duplication,True
991,991,PKGL-00991,PKGL-00991,991,35.71788082,73.15400735,0.013588863,3995.0,27.51107090144541,35.717880817824316,73.15400734936192,0.0135888628918,79cf5067f6e896586b3b161aaa4b775b612852d1e5b7fb54d1be98248f629a93,True,,INCLUDED,Unique source geometry mapped in source order after exact de-duplication,True
992,992,PKGL-00992,PKGL-00992,992,35.72777195,73.18007375,0.097864471,4474.0,26.64446076839177,35.72777195337545,73.18007374759807,0.0978644714041,004618c2f438a98e91bb2157ced491f4071c0fb3e3730ac0edf9c16220d0839b,True,,INCLUDED,Unique source geometry mapped in source order after exact de-duplication,True
993,993,PKGL-00993,PKGL-00993,993,35.72999206,73.21543462,0.251094953,3972.0,23.817504096577466,35.729992072665254,73.21543462614184,0.25109495341,5c8c1c20c8a7679a47c0372fb247e5ab7ed3fbab6629f0ef33cba32dd03afdcc,True,,INCLUDED,Unique source geometry mapped in source order after exact de-duplication,True
994,994,PKGL-00994,PKGL-00994,994,35.65832114,73.1530326,0.079782981,3661.0,20.88940323058908,35.65832112903659,73.15303258551737,0.0797829812719,38a680224962c582325e9c3f4c7696a714abff214268bd0e99c18a2e78b29c8b,True,,INCLUDED,Unique source geometry mapped in source order after exact de-duplication,True
995,995,PKGL-00995,PKGL-00995,995,35.66439412,73.15605499,0.005400056,3683.0,21.563106139557465,35.664394116876124,73.15605498894836,0.00540005633509,d0f7a3b47e37dd636e907cf296b22aacd14cbf50c9e6725d950fbae8a58c8eec,True,,INCLUDED,Unique source geometry mapped in source order after exact de-duplication,True
996,996,PKGL-00996,PKGL-00996,996,35.65792923,73.18769099,0.021795125,3914.0,20.36350343868428,35.65792922791184,73.18769098753891,0.0217951248823,19614aca6fcc1c35d710898ba5986e5f51d45da17a8aa365dc18a329fa1a4b8e,True,,INCLUDED,Unique source geometry mapped in source order after exact de-duplication,True
997,997,PKGL-00997,PKGL-00997,997,35.66232367,73.18521799,0.00893692,4129.0,20.89470711804569,35.66232366515534,73.18521798576286,0.008936920301899999,f3ccf52b885f671fe045fddc41c5cded9c11d4f0b8acd4941d225d69ee99d874,True,,INCLUDED,Unique source geometry mapped in source order after exact de-duplication,True
998,998,PKGL-00998,PKGL-00998,998,35.66281697,73.1881399,0.011837875,4096.0,20.798036956940287,35.66281696607909,73.18813989720135,0.011837875215300001,890b4caec6012f9ce556af3784054593bd1df2762ee71d5e2ffa63c9b961dc26,True,,INCLUDED,Unique source geometry mapped in source order after exact de-duplication,True
999,999,PKGL-00999,PKGL-00999,999,35.6159987,73.18576571,0.010330888,4194.0,16.406138958780865,35.61599869808358,73.18576571234516,0.010330887911,ac79f45243410ec15277c2436ed52ba44f200b96f81a42a0ea9e28fed3ba62da,True,,INCLUDED,Unique source geometry mapped in source order after exact de-duplication,True
1000,1000,PKGL-01000,PKGL-01000,1000,35.61962287,73.18422781,0.014350627,4193.0,16.781910986245453,35.61962286807082,73.18422781215871,0.014350626711700001,d38ed3d651b7b103c9c2e414e8c40b098bb2baee11d9128a05e027a4cc8cb7d2,True,,INCLUDED,Unique source geometry mapped in source order after exact de-duplication,True
1001,1001,PKGL-01001,PKGL-01001,1001,35.62034506,73.18550782,0.002133797,4200.0,16.879277855010965,35.6203450585544,73.18550782520752,0.0021337970211,67a54c5c863fab19335b47ddaff56376ae1546a39475ce2c99b6c0e9660baa22,True,,INCLUDED,Unique source geometry mapped in source order after exact de-duplication,True
1002,1002,PKGL-01002,PKGL-01002,1002,35.79838144,73.00630784,0.009616149,4543.0,35.56718823791866,35.79838144190313,73.00630784365593,0.00961614867486,c68b115eae1c5eb168e7222d0dfd272b05ce60a7206cefd4a9c20d909c07ea18,True,,INCLUDED,Unique source geometry mapped in source order after exact de-duplication,True
1003,1003,PKGL-01003,PKGL-01003,1003,35.81206765,73.02868189,0.031845589,4397.0,37.86529415906507,35.81206764916081,73.02868189237718,0.0318455891492,ce3ac87d00aabdfeacb3215169b04006fac959bbc7cee91dcc071b76a9a96354,True,,INCLUDED,Unique source geometry mapped in source order after exact de-duplication,True
1004,1004,PKGL-01004,PKGL-01004,1004,35.81158728,73.03374916,0.025380047,4359.0,37.88646858808808,35.811587285178476,73.03374915627296,0.0253800474584,0f3867a93818f3b980d0587a399bdac68b0577bd63b6206641b7f8d1de9d9b82,True,,INCLUDED,Unique source geometry mapped in source order after exact de-duplication,True
1005,1005,PKGL-01005,PKGL-01005,1005,35.80361332,73.0354917,0.003630941,4230.0,37.03996374105384,35.8036133242317,73.03549170382453,0.0036309410072699996,fdd7a01c5f420422ee78c3acf5222136cb5651dffdb46ef025a497e1b7c2f891,True,,INCLUDED,Unique source geometry mapped in source order after exact de-duplication,True
1006,1006,PKGL-01006,PKGL-01006,1006,35.80416722,73.03192049,0.077834679,4224.0,37.04543360578244,35.80416722158157,73.03192048841647,0.0778346793835,c17bbe9facf75746332a8bbfd2fa95fee498ae54a612994eaf34303e6db9eaa2,True,,INCLUDED,Unique source geometry mapped in source order after exact de-duplication,True
1007,1007,PKGL-01007,PKGL-01007,1007,35.79930258,73.02941574,0.033834501,4401.0,36.47461862411295,35.79930257980854,73.02941574221659,0.0338345005128,499b127bcdb9ae168a40e3c08b1fab27cea0d31adea1e5ce8e6a9816fc6f4507,True,,INCLUDED,Unique source geometry mapped in source order after exact de-duplication,True
1008,1008,PKGL-01008,PKGL-01008,1008,35.80711592,73.03886559,0.02308676,4197.0,37.47757468818172,35.80711592083844,73.0388655950755,0.0230867599125,308cdc081de18445b85d08d79325b4c0429cdff8f7e3daeed62962527b7e8f66,True,,INCLUDED,Unique source geometry mapped in source order after exact de-duplication,True
1009,1009,PKGL-01009,PKGL-01009,1009,35.80938741,72.97981434,0.030187615,4254.0,34.460328963289264,35.809387407441356,72.97981433584283,0.030187615155300003,714dd81f4ebdc16022fa0a38ea240f8789f849a50195c77355b2431f1416b3dd,False,Self-intersection[317349.032394862 3964587.07919076],INCLUDED,Unique source geometry mapped in source order after exact de-duplication,True
1010,1010,PKGL-01010,PKGL-01010,1010,35.81820731,72.98458867,0.055633603,4569.0,35.42808367698144,35.81820730009884,72.98458866514315,0.0556336032989,1d181bb04551d59ed243c5f842520e31af3776856216a85184553a86486d383e,True,,INCLUDED,Unique source geometry mapped in source order after exact de-duplication,True
1011,1011,PKGL-01011,PKGL-01011,1011,35.82112837,73.0020913,0.015001872,4786.0,36.83671327106312,35.82112837489964,73.0020912979645,0.0150018720242,7f4b70a579f2aebe8b834946c4b8cc3fa3d00ede40e0a9f0d2e461fd165f38fb,True,,INCLUDED,Unique source geometry mapped in source order after exact de-duplication,True
1012,1012,PKGL-01012,PKGL-01012,1012,35.81867125,73.00702552,0.014839626,4744.0,37.00478396223896,35.81867125039296,73.00702551682322,0.014839626129300001,4e9de6696a574091a3af5fe7a93a181d51b66af40b6ab750e4e343e1dd63aad6,True,,INCLUDED,Unique source geometry mapped in source order after exact de-duplication,True
1013,1013,PKGL-01013,PKGL-01013,1013,35.82570118,73.02221212,0.052625649,4478.0,38.178494777393375,35.82570117090546,73.02221211910268,0.0526256486158,ec33bf8aeff2a3923545f49b78b99af8b8dcb4dbadf80a6c6cb429999f852dd9,True,,INCLUDED,Unique source geometry mapped in source order after exact de-duplication,True
1014,1014,PKGL-01014,PKGL-01014,1014,35.8126494,72.99556359,0.147941032,4499.0,35.78112707653044,35.812649370305486,72.99556355741451,0.14794103178300003,87fa87a95b807b92a9057e13e5e8a3833f30b793e60fdba2f11f50045ad7ee12,False,Self-intersection[318837.388383062 3964837.47232622],INCLUDED,Unique source geometry mapped in source order after exact de-duplication,True
1015,1015,PKGL-01015,PKGL-01015,1015,35.82645544,72.98158314,0.104395241,4780.0,35.8403705928644,35.82645543979924,72.98158313338706,0.104395241356,bf5c71787e3c95b8022b258a25a194e54943f0001e8664b09a4d6cea2f624bbe,True,,INCLUDED,Unique source geometry mapped in source order after exact de-duplication,True
1016,1016,PKGL-01016,PKGL-01016,1016,35.82323675,72.97020551,0.006009575,4533.0,34.84643186615595,35.823236753603034,72.97020551159957,0.00600957515317,fd08f5afe5c886f60d53554941ec74712067dc968aea806123cfc52e93c97666,False,Self-intersection[316638.626516667 3966294.99217],INCLUDED,Unique source geometry mapped in source order after exact de-duplication,True
1017,1017,PKGL-01017,PKGL-01017,1017,35.75754973,72.97966356,0.004669996,4306.0,31.012110802218263,35.75754972951237,72.97966355874156,0.00466999645543,0f060ba36021b7ce3fee3906fd06c6a7a2ae564caea1aafcba8e8002050f801f,True,,INCLUDED,Unique source geometry mapped in source order after exact de-duplication,True
1018,1018,PKGL-01018,PKGL-01018,1018,35.75878277,72.9735136,0.106956224,4387.0,30.620194352186093,35.758782762126984,72.97351360445177,0.10695622435,1eb914f8fa3bad62b2852dd6448b2469b6f554e34c42666a7d2fba293458e956,True,,INCLUDED,Unique source geometry mapped in source order after exact de-duplication,True
1019,1019,PKGL-01019,PKGL-01019,1019,35.75510414,72.94565063,0.043442291,4086.0,28.31200023540112,35.75510413810435,72.94565064194693,0.0434422906705,5b02ad2e47c0cff125ea62187a89951ba4f0cf0f66ded323081820d8a89f3285,True,,INCLUDED,Unique source geometry mapped in source order after exact de-duplication,True
1020,1020,PKGL-01020,PKGL-01020,1020,35.7600091,72.94107647,0.046945083,4081.0,28.299062090739127,35.76000909814186,72.94107647119583,0.0469450826429,051770ff6fa1bc0b7fe2efc4d1c073e696adfa8b1ca1b150f6a291951384fdad,True,,INCLUDED,Unique source geometry mapped in source order after exact de-duplication,True
1021,1021,PKGL-01021,PKGL-01021,1021,35.7634439,72.94757488,0.015415628,4548.0,28.997449560302403,35.76344389846031,72.9475748768968,0.0154156275391,9a944fc297c021e0ea2f633034fe8bb997b03a1ecba82a81f23a4c58eb2f54da,True,,INCLUDED,Unique source geometry mapped in source order after exact de-duplication,True
1022,1022,PKGL-01022,PKGL-01022,1022,35.76477296,72.98634725,0.0366527,4009.0,31.9539284618112,35.764772964942296,72.98634724316146,0.0366527002776,b9f0fae30167f4c3e06f6efafbff7266343be977fb534741029fbe28da8f13b8,True,,INCLUDED,Unique source geometry mapped in source order after exact de-duplication,True
1023,1023,PKGL-01023,PKGL-01023,1023,35.77386911,72.95931113,0.009174194,4394.0,30.540311385436475,35.773869110480895,72.95931113480538,0.00917419430383,41feaa19fe1fc63d0d95bea8724a16966d0e288c9058ae8f0fde3199e4f19b92,True,,INCLUDED,Unique source geometry mapped in source order after exact de-duplication,True
1024,1024,PKGL-01024,PKGL-01024,1024,35.77637813,72.96478707,0.032358586,4229.0,31.10259272236116,35.7763781247707,72.96478706572509,0.0323585856928,b803cb6c8e7a94b570fb832275a7b5c8e84f2134c5b5e136592f02e5ee4dc0c1,True,,INCLUDED,Unique source geometry mapped in source order after exact de-duplication,True
1025,1025,PKGL-01025,PKGL-01025,1025,35.78751318,72.9499833,0.005044218,4378.0,30.834929250352825,35.78751318220035,72.94998329728193,0.00504421773888,617ca2431d31377c54a9a2775d5b4e77ef0e0f1dd5a8a37d3a9b2b7fb05d6392,True,,INCLUDED,Unique source geometry mapped in source order after exact de-duplication,True
1026,1026,PKGL-01026,PKGL-01026,1026,35.8323859,73.02514796,0.00083325,4539.0,37.49606073714749,35.832385898901556,73.02514796392198,0.000833249974291,73c4fa818f74b4f7f5cdc3b95b178e980435aee0373968cbddccd8db0bcb6d56,True,,INCLUDED,Unique source geometry mapped in source order after exact de-duplication,True
1027,1027,PKGL-01027,PKGL-01027,1027,35.83489392,73.02323596,0.013391469,4534.0,37.22944763208614,35.834893917223845,73.0232359587989,0.013391468921800001,90137beedab3c57aa602133c1e2f2a87a3eadfc64f9f0664f8f9cbddfa9ece14,True,,INCLUDED,Unique source geometry mapped in source order after exact de-duplication,True
1028,1028,PKGL-01028,PKGL-01028,1028,35.83534593,73.02426457,0.002511696,4537.0,37.19048769358989,35.83534592955535,73.02426456698271,0.00251169643209,c25c098734ca420c0c6ac801c37dd0386fff1eac866b5650cd20ce6515d333ae,True,,INCLUDED,Unique source geometry mapped in source order after exact de-duplication,True
1029,1029,PKGL-01029,PKGL-01029,1029,35.83888729,73.03353413,0.013342683,4641.0,36.63840183825198,35.838887288561374,73.03353412851503,0.0133426829189,c3b53593cbe852e360acf491b0bc7c431bf276b3246b2692d509959b4733158f,True,,INCLUDED,Unique source geometry mapped in source order after exact de-duplication,True
1030,1030,PKGL-01030,PKGL-01030,1030,35.83780102,73.03645223,0.007645634,4578.0,36.70836022308348,35.837801016915655,73.03645223433652,0.00764563449102,0fc841f8daf3465e40b46fbe59ed5ea017fb71dae48981fdfadfef8c5be34679,True,,INCLUDED,Unique source geometry mapped in source order after exact de-duplication,True
1031,1031,PKGL-01031,PKGL-01031,1031,35.83293805,73.04305162,0.038578048,4416.0,37.13837765370676,35.832938043875686,73.0430516241338,0.0385780479593,2dcf58217ac1fbc205ff9686dc42628804fcf0cbdbfb9689940a90049108e2c7,False,Self-intersection[323134.386629649 3967311.03928315],INCLUDED,Unique source geometry mapped in source order after exact de-duplication,True
1032,1032,PKGL-01032,PKGL-01032,1032,35.82925187,73.04248044,0.010626518,4413.0,37.5511693489387,35.82925187373959,73.04248043669003,0.0106265178726,6b7589e93d2d9e01d2b3c6ab494323e2386781ab180d6d85940ce6515564b7f3,True,,INCLUDED,Unique source geometry mapped in source order after exact de-duplication,True
1033,1033,PKGL-01033,PKGL-01033,1033,35.77590736,73.09947754,0.013533062,4267.0,34.34329073010403,35.77590735739049,73.09947753866825,0.0135330618836,e17b0b243aed2a9bd7a1e9593fdd0eeaefcb773cdb8d29ba79c1976db4569eb6,True,,INCLUDED,Unique source geometry mapped in source order after exact de-duplication,True
1034,1034,PKGL-01034,PKGL-01034,1034,35.78601475,73.09709987,0.019307817,4533.0,35.48661019435092,35.78601475045853,73.0970998649161,0.0193078167532,3f6aedc4291b5dd36881d75a3c65da6402e76c29d739fdc5200163aaef1169fd,True,,INCLUDED,Unique source geometry mapped in source order after exact de-duplication,True
1035,1035,PKGL-01035,PKGL-01035,1035,35.78737295,73.0959297,0.007747052,4556.0,35.65185332623353,35.78737295032746,73.09592970190214,0.007747051627969999,09e8e0086e4c337c245df7fedd1a15f1b546fb4d4f41c564ed2dd74b21777617,True,,INCLUDED,Unique source geometry mapped in source order after exact de-duplication,True
1036,1036,PKGL-01036,PKGL-01036,1036,35.78388387,73.11556061,0.058067229,4221.0,34.56178186122107,35.78388386018161,73.1155606114179,0.0580672285148,469b7d3975e6f682cba236fbad9bc8043360fac2aa7f7fedb776f551d3f98baf,True,,INCLUDED,Unique source geometry mapped in source order after exact de-duplication,True
1037,1037,PKGL-01037,PKGL-01037,1037,35.79198902,73.11294798,0.014237551,4520.0,35.198128435507044,35.79198901546193,73.11294798270094,0.0142375513678,c32cd47b54fad0ce26f7a41a8ce28e747a01c18928e0d1bbfbb5fea39ddb5afc,False,Self-intersection[329392.281616448 3962558.65627418],INCLUDED,Unique source geometry mapped in source order after exact de-duplication,True
1038,1038,PKGL-01038,PKGL-01038,1038,35.79456236,73.11525464,0.000766096,4547.0,35.156578749885824,35.79456236378063,73.1152546431015,0.000766096390372,408e620d18519c9eb86489ddd980225c06cfbbf591aac1c267032946ac906c9b,True,,INCLUDED,Unique source geometry mapped in source order after exact de-duplication,True
1039,1039,PKGL-01039,PKGL-01039,1039,35.79260997,73.12017152,0.083973084,4515.0,34.66374451748482,35.792609962439606,73.1201715410167,0.08397308369090001,03703e4b60bb743c0400c25359ce63c528e8c4bd544494189929424234d7e0ce,False,Self-intersection[329968.086492957 3962627.32421299],INCLUDED,Unique source geometry mapped in source order after exact de-duplication,True
