sample_id,area,longitude,latitude,is_top200,temperature,rainfall,label,elevation,distance_to_nearest_settlement_km,annual_area_change_km2_per_year,growth_data_available,label_source,matched_event_id,matched_event_name,match_distance_km,matched_reference_row,label_method,label_provenance_status,geographic_group_025deg
1082,0.03425685,73.19584943,35.83562639,0,-2.53,0.76,0,4442,30.879270604583983,0.0,1,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,20.38954135472054,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_292
1083,0.01317326,73.17681707,35.84109452,0,-2.53,0.76,0,4521,31.159438222943955,0.0,1,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,20.7001648192845,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_292
1084,0.0552613,73.17392871,35.84323848,0,-2.53,0.76,0,4522,31.085187424474867,-9.000000000000003e-05,1,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,20.486814415470942,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_292
1085,0.001781005,73.17589171,35.850021,0,-2.53,0.76,0,4764,30.347078334589025,-9.000000000000003e-05,1,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,19.720858769997754,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_292
1086,0.003723064,73.1731435,35.84799175,0,-2.53,0.76,0,4636,30.668370565204462,-9.000000000000003e-05,1,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,19.969161439232096,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_292
1087,0.017421305,73.22445907,35.85577073,0,-2.53,0.76,0,4385,27.74939105326452,0.0,1,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,19.171989452700522,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_292
1088,0.271240361,73.21112875,35.82497438,1,-2.53,0.76,0,4268,30.182238859838662,0.0,1,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,19.20068674898828,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_292
1089,0.033613265,73.22050931,35.83155662,0,-2.53,0.76,0,4109,30.092044995573577,0.0,1,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,19.97345343439446,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_292
1090,0.006236114,73.23249096,35.82863421,0,-2.53,0.76,0,4213,29.108879473191458,0.0,1,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,19.758482860436015,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_292
1091,0.009676246,73.23602449,35.83314466,0,-2.53,0.76,0,4055,29.260498941748647,0.0,1,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,20.297108100011226,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_292
1092,0.125535743,73.22757124,35.82957216,1,-2.53,0.76,0,4197,29.490296338892005,0.0,1,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,19.810315093192695,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_292
1093,0.163425747,73.08423743,35.80055169,1,-2.53,0.76,0,4218,37.26980850637405,0.0,1,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,19.7598823357083,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_292
1094,0.007106421,72.96628814,35.8447826,0,-2.53,0.76,0,4329,34.93376432206316,-0.00045,1,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,28.95603038826942,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_291
1095,0.143185439,72.98023566,35.85538033,1,-2.53,0.76,0,4326,34.023196506242435,0.0,1,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,27.23311128995974,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_291
1096,0.068714611,73.01742819,35.85682251,0,-2.53,0.76,0,4567,34.7474137424489,0.0,1,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,24.822614701902346,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_292
1097,0.025150706,73.04248568,35.84059555,0,-2.53,0.76,0,4626,36.30719217510948,0.0,1,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,24.89361200068071,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_292
1098,0.006697538,73.04929767,35.83823601,0,-2.53,0.76,0,4581,36.46802402484239,0.0,1,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,24.77786042524715,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_292
1099,0.045137521,73.05382379,35.84033264,0,-2.53,0.76,0,4507,36.177778709067,0.0,1,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,24.363904692640862,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_292
1100,0.168401273,73.06132923,35.84807413,1,-2.53,0.76,0,4431,35.234370403254545,0.0,1,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,23.277048937654186,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_292
1101,0.028400048,73.06643958,35.84450963,0,-2.53,0.76,0,4263,35.573255449560065,0.0,1,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,23.381465777448387,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_292
1102,0.026512362,73.0697717,35.84370279,0,-2.53,0.76,0,4256,35.6302073456062,0.0,1,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,23.310676200079655,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_292
1103,0.029296777,73.07492936,35.85179009,0,-2.53,0.76,0,4528,34.68977318221777,0.0,1,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,22.30009593269718,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_292
1104,0.04518988,73.0838966,35.8560126,0,-2.53,0.76,0,4380,34.155939033374445,0.0,1,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,21.500407492192018,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_292
1105,0.0254276,73.05110743,35.87785971,0,-2.53,0.76,0,4701,32.09199000516422,0.0,1,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,21.088411938459288,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_292
1106,0.029387577,73.05782739,35.87821515,0,-2.53,0.76,0,4683,31.957553139214507,0.0,1,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,20.686574089255508,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_292
1107,0.041194041,73.054204,35.87527088,0,-2.53,0.76,0,4626,32.33094244515561,0.0,1,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,21.14450972788666,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_292
1108,0.021944158,73.04605693,35.88319401,0,-2.53,0.76,0,4760,31.58769943094221,0.0,1,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,20.918649230230425,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_292
1109,0.027639205,73.06936645,35.86894351,0,-2.53,0.76,0,4613,32.84389542628194,0.0,1,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,20.93095037604537,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_292
1110,0.003867269,73.07149328,35.86947827,0,-2.53,0.76,0,4619,32.763684013938274,0.0,1,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,20.776867863662563,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_292
1111,0.13174642,73.0735812,35.87159562,1,-2.53,0.76,0,4615,32.50980586625344,0.0,1,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,20.477328307438462,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_292
1112,0.018380594,73.07451908,35.87658121,0,-2.53,0.76,0,4738,31.9497045142398,0.0,1,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,19.966971198229416,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_292
1113,0.022668687,73.14866077,35.85339945,0,-2.53,0.76,0,4705,31.37666461305345,0.0,1,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,19.73027742253048,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_292
1114,0.029150375,73.13808285,35.86557272,0,-2.53,0.76,0,4616,30.86145254706265,0.0,1,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,18.658339399138967,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_292
1115,0.008775197,73.13025929,35.86764538,0,-2.53,0.76,0,4633,31.12365496917342,0.0,1,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,18.650003046324873,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_292
1116,0.007156928,73.13479722,35.87027045,0,-2.53,0.76,0,4733,30.638730265158745,0.0,1,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,18.246010704830923,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_292
1117,0.035675125,73.0899386,35.86352649,0,-2.53,0.76,0,4600,33.28768068067919,0.0,1,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,20.50822074767624,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_292
1118,0.006671605,73.08361307,35.8602138,0,-2.53,0.76,0,4502,33.6917953975115,0.0,1,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,21.10236046830223,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_292
1119,0.005046036,73.09733666,35.84468746,0,-2.53,0.76,0,4334,34.986393927225265,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,22.101506496682816,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_292
1120,0.006388285,73.10531347,35.85118451,0,-2.53,0.76,0,4587,33.970172533550944,0.0,1,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,21.154820125728694,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_292
1121,0.219462767,73.06385054,35.92015995,1,-2.53,0.76,0,4305,27.26510029830405,0.0,1,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,16.810721219173555,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_292
1122,0.02350194,73.07399054,35.92394714,0,-2.53,0.76,0,4622,26.721300085623792,0.0,1,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,15.869559304804154,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_292
1123,0.012012375,73.07017851,35.92597693,0,-2.53,0.76,0,4602,26.542181731936537,0.0,1,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,15.950696674027325,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_292
1124,0.012157735,73.11236302,35.92395349,0,-2.53,0.76,0,4455,26.45589199316539,0.0,1,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,13.698028588589596,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_292
1125,0.041879469,73.10603267,35.94223396,0,-2.53,0.76,0,4803,24.48260797306404,0.0,1,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,12.42137707940306,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_292
1126,0.018562433,73.09269046,35.94705625,0,-2.53,0.76,0,4874,24.001823304053943,0.0,1,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,12.863838676808859,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_292
1127,0.092189041,73.05351846,35.9602254,0,-2.53,0.76,0,4046,23.06262262709272,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,14.831048591982066,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_292
1128,0.24645921,73.15447639,35.90591287,1,-2.53,0.76,0,4320,26.47131431256585,0.0,1,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,13.947939092639889,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_292
1129,0.028980375,73.15672506,35.93384699,0,-2.53,0.76,0,4447,24.09239008188946,0.0,1,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,10.926193571715586,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_292
1130,0.020865143,73.16783744,35.93448748,0,-2.53,0.76,0,4577,23.32951319003984,0.0,1,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,10.57461138930197,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_292
1131,0.030378954,73.17271935,35.93515643,0,-2.53,0.76,0,4630,22.96915613950475,0.0,1,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,10.404873104657087,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_292
1132,0.033383024,73.18756908,35.93004942,0,-2.53,0.76,0,4698,22.489546162978066,0.0,1,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,10.784339843003947,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_292
1133,0.080844949,73.24693309,35.92974683,0,-2.53,0.76,0,4326,19.47099831895705,0.0,1,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,11.728093300647476,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_292
1134,0.017324543,73.24377011,35.93910053,0,-2.53,0.76,0,4374,18.70763120617435,0.0,1,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,10.662288306234531,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_292
1135,0.114162105,73.26839345,35.9360676,0,-2.53,0.76,0,4362,17.98309439205609,0.0,1,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,12.017810194896743,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_293
1136,0.021570234,73.2707905,35.92211476,0,-2.53,0.76,0,4229,19.32824841233948,0.0,1,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,13.451521871801909,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_293
1137,0.015983821,73.24605768,35.88053061,0,-2.53,0.76,0,4585,24.450784288824924,3.0000000000000048e-05,1,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,16.86774949753362,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_292
1138,0.050685035,73.25999586,35.8967497,0,-2.53,0.76,0,4261,22.3087526209242,0.0,1,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,15.562665053050452,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_293
1139,0.017763231,73.25634787,35.90856045,0,-2.53,0.76,0,4274,21.21940521054604,0.0,1,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,14.224596218445258,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_293
1140,0.020455547,73.2535484,35.90683465,0,-2.53,0.76,0,4283,21.49633462811505,0.0,1,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,14.308185440763008,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_293
1141,0.013568695,73.2427419,35.90562574,0,-2.53,0.76,0,4130,22.0287371701224,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,14.112042729275897,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_292
1142,0.02657363,73.24577567,35.89433417,0,-2.53,0.76,0,4351,23.050850595025224,0.0,1,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,15.389966582913836,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_292
